,Rule,K,Enzyme,EC Numbers,EC_Number_firstdigit,reac_id,reac_name,reac_meta_name,reac_meta_value,reac_meta_name_list,Km,Kcat,Gibbs,SMILES
98,YBR084W,K00288,methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase / formyltetrahydrofolate synthetase ,1.5.1.5 3.5.4.9 6.3.4.3,1,MTHFDm,Methylenetetrahydrofolate dehydrogenase  NADP   mitochondrial,methf_m,1,"5,10-Methenyltetrahydrofolate",0.038,,NA,NA
99,YBR084W,K00288,methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase / formyltetrahydrofolate synthetase ,1.5.1.5 3.5.4.9 6.3.4.3,1,FTHFLmi,Formate tetrahydrofolate ligase  mitochondrial irreversible,for_m,-1,Formate,38,,-73.93095,[H]C([O-])=O
100,YBR084W,K00288,methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase / formyltetrahydrofolate synthetase ,1.5.1.5 3.5.4.9 6.3.4.3,1,FTHFLmi,Formate tetrahydrofolate ligase  mitochondrial irreversible,atp_m,-1,ATP C10H12N5O13P3,,,-553.6995,C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3)
101,YBR084W,K00288,methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase / formyltetrahydrofolate synthetase ,1.5.1.5 3.5.4.9 6.3.4.3,1,FTHFLmi,Formate tetrahydrofolate ligase  mitochondrial irreversible,adp_m,1,ADP C10H12N5O10P2,,,-344.92508,Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O
102,YBR084W,K00288,methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase / formyltetrahydrofolate synthetase ,1.5.1.5 3.5.4.9 6.3.4.3,1,MTHFCm,Methenyltetrahydrifikate cyclohydrolase  mitochondrial,10fthf_m,1,10-Formyltetrahydrofolate,,,18.715298,[H]C(=O)N(C[C@H]1CNc2[nH]c(N)nc(=O)c2N1)c1ccc(cc1)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O
103,YBR084W,K00288,methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase / formyltetrahydrofolate synthetase ,1.5.1.5 3.5.4.9 6.3.4.3,1,FTHFLmi,Formate tetrahydrofolate ligase  mitochondrial irreversible,10fthf_m,1,10-Formyltetrahydrofolate,,,18.715298,[H]C(=O)N(C[C@H]1CNc2[nH]c(N)nc(=O)c2N1)c1ccc(cc1)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O
104,YBR092C,K01078,acid phosphatase ,3.1.3.2,3,THMDPe,Thiamin diphosphatase  extracellular,thmpp_e,-1,Thiamine diphosphate,,,-227.4403,Cc1c(CCOP([O-])(=O)OP([O-])([O-])=O)sc[n+]1Cc1cnc(C)nc1N
105,YBR092C,K01078,acid phosphatase ,3.1.3.2,3,THMPe,Thiamin phosphatase  extracellular,thmmp_e,-1,Thiamin monophosphate,,,-18.504126,Cc1c(CCOP([O-])([O-])=O)sc[n+]1Cc1cnc(C)nc1N
106,YBR092C,K01078,acid phosphatase ,3.1.3.2,3,THMDPe,Thiamin diphosphatase  extracellular,thm_e,1,Thiamin,,,204.267,CC2(\[N+](/CC1(\C=N/C(\C)=N\C(/N)=1))=C/SC(/CCO)=2)
107,YBR092C,K01078,acid phosphatase ,3.1.3.2,3,THMPe,Thiamin phosphatase  extracellular,thm_e,1,Thiamin,,,204.267,CC2(\[N+](/CC1(\C=N/C(\C)=N\C(/N)=1))=C/SC(/CCO)=2)
108,YBR132C,K16261,yeast amino acid transporter ,,,CRNt,L carnitine reversible transport,crn_e,-1,L-Carnitine,,,26.8368,C[N+](C)(C)C[C@H](O)CC([O-])=O
109,YBR132C,K16261,yeast amino acid transporter ,,,CRNt,L carnitine reversible transport,crn_c,1,L-Carnitine,,,26.8368,C[N+](C)(C)C[C@H](O)CC([O-])=O
110,YBR149W,K00063,D-arabinose 1-dehydrogenase ,1.1.1.117,1,ARAB1D2,D arabinose 1 dehydrogenase  NADP ,Dara14lac_c,1,D Arabinono 1 4 lactone C5H8O5,,,-97.19104,OC[C@H]1OC(=O)[C@@H](O)[C@@H]1O
111,YBR149W,K00063,D-arabinose 1-dehydrogenase ,1.1.1.117,1,ARAB1D2,D arabinose 1 dehydrogenase  NADP ,arab__D_c,-1,D Arabinose C5H10O5,,,-76.8288,O[C@@H]1COC(O)[C@@H](O)[C@@H]1O
112,YBR153W,K14654,"2,5-diamino-6-(ribosylamino)-4(3H)-pyrimidinone 5'-phosphate reductase ",1.1.1.302,1,DROPPRy,2 5 diamino 6 ribosylamino 4 3H  pyrimidinone 5  phosphate reductase  nadph ,25dthpp_c,1,2 5 diamino 6 ribitylamino 4 3H  pyrimidinone 5  phosphate C9H16N5O8P,,,NA,NA
113,YBR153W,K14654,"2,5-diamino-6-(ribosylamino)-4(3H)-pyrimidinone 5'-phosphate reductase ",1.1.1.302,1,DROPPRy,2 5 diamino 6 ribosylamino 4 3H  pyrimidinone 5  phosphate reductase  nadph ,25dhpp_c,-1,2 5 Diamino 6 hydroxy 4  5  phosphoribosylamino  pyrimidine C9H14N5O8P,,,NA,NA
114,YBR166C,K00211,prephenate dehydrogenase (NADP+) ,1.3.1.13,1,PPND2,Prephenate dehydrogenase  NADP ,pphn_c,-1,Prephete,,,-105.24928,[H][C@]1(O)C=C[C@](CC(=O)C([O-])=O)(C=C1)C([O-])=O
115,YBR166C,K00211,prephenate dehydrogenase (NADP+) ,1.3.1.13,1,PPND2,Prephenate dehydrogenase  NADP ,34hpp_c,1,3-(4-Hydroxyphenyl)pyruvate,,,-43.714226,Oc1ccc(CC(=O)C([O-])=O)cc1
116,YBR176W,K00606,3-methyl-2-oxobutanoate hydroxymethyltransferase ,2.1.2.11,2,MOHMT,3-methyl-2-oxobutanoate hydroxymethyltransferase,thf_c,1,"5,6,7,8-tetrahydrofolate",,,73.9153,C(NC1(\C=C/C(/C(=O)N[C@H](C(=O)[O-])CCC([O-])=O)=C\C=1))[C@H]2(CNC3(/N=C(N)\NC(=O)C(/N2)=3))
117,YBR176W,K00606,3-methyl-2-oxobutanoate hydroxymethyltransferase ,2.1.2.11,2,MOHMT,3-methyl-2-oxobutanoate hydroxymethyltransferase,mlthf_c,-1,"5,10-Methylenetetrahydrofolate",,,94.2353,Nc1nc2c(c(=O)[nH]1)N1CN(c3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)C[C@H]1CN2
118,YBR176W,K00606,3-methyl-2-oxobutanoate hydroxymethyltransferase ,2.1.2.11,2,MOHMT,3-methyl-2-oxobutanoate hydroxymethyltransferase,3mob_c,-1,3-Methyl-2-oxobutanoate,,,-39.67422,CC(C)C(=O)C([O-])=O
119,YBR176W,K00606,3-methyl-2-oxobutanoate hydroxymethyltransferase ,2.1.2.11,2,MOHMT,3-methyl-2-oxobutanoate hydroxymethyltransferase,2dhp_c,1,2-Dehydropantoate,,,-56.971973,CC(C)(CO)C(=O)C([O-])=O
120,YBR180W,,,,,NFORTYRt,N N bisformyl dityrosine transport  extracellular ,Nbfortyr_e,1,N N bisformyl dityrosine C20H22N2O8,,,NA,NA
121,YBR180W,,,,,NFORTYRt,N N bisformyl dityrosine transport  extracellular ,Nbfortyr_c,-1,N N bisformyl dityrosine C20H22N2O8,,,NA,NA
122,YBR184W,,,,,MELTGH,Melibiitol galactohydrolase,sbt__D_c,1,D-sorbitol,,,-81.51431,C([C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O
123,YBR184W,,,,,MELTGH,Melibiitol galactohydrolase,melt_c,-1,Melibiitol C12H24O11,,,-383.92,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)COC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
124,YBR184W,,,,,GALS3,A-galactosidase (melibiose),melib_c,-1,Melibiose C12H22O11,,,-150.79538,OC[C@H]1O[C@H](OC[C@H]2O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O
125,YBR184W,,,,,EPMGH,Epimelibiose galactohydrolase,man_c,1,D-Mannose,,,-92.706566,OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O
126,YBR184W,,,,,GALIGH,1 alpha D Galactosyl myo inositol galactohydrolase,inost_c,1,Myo-Inositol,,,-96.706566,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O
127,YBR184W,,,,,GGLGH,Galactosylglycerol galactohydrolase,glyc_c,1,Glycerol,,,-36.731037,OCC(O)CO
128,YBR184W,,,,,GALS3,A-galactosidase (melibiose),glc__D_c,1,D-Glucose,,,-95.02656,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
129,YBR184W,,,,,GGLGH,Galactosylglycerol galactohydrolase,ggl_c,-1,Galactosylglycerol C9H18O8,,,-89.77983,[H][C@@](O)(CO)CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
130,YBR184W,,,,,EPMGH,Epimelibiose galactohydrolase,gal_c,1,D-Galactose,,,-95.02656,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
131,YBR184W,,,,,GALIGH,1 alpha D Galactosyl myo inositol galactohydrolase,gal_c,1,D-Galactose,,,-95.02656,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
132,YBR184W,,,,,GALS3,A-galactosidase (melibiose),gal_c,1,D-Galactose,,,-95.02656,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
133,YBR184W,,,,,GGLGH,Galactosylglycerol galactohydrolase,gal_c,1,D-Galactose,,,-95.02656,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
134,YBR184W,,,,,MELTGH,Melibiitol galactohydrolase,gal_c,1,D-Galactose,,,-95.02656,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
135,YBR184W,,,,,EPMGH,Epimelibiose galactohydrolase,epm_c,-1,Epimelibiose C12H22O11,,,-376.76,OC[C@H]1O[C@H](OC[C@H]2O[C@H](O)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O
136,YBR184W,,,,,GALIGH,1 alpha D Galactosyl myo inositol galactohydrolase,1Dgali_c,-1,1 alpha D Galactosyl myo inositol C12H22O11,,,-152.47537,OC[C@H]1O[C@H](O[C@H]2[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O
137,YBR192W,K15116,"solute carrier family 25, member 33/36 ",,,CTPtm,CTPCMP antiport,ctp_m,1,CTP C9H12N3O14P3,,,-569.48956,Nc1ccn([C@@H]2O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]2O)c(=O)n1
138,YBR192W,K15116,"solute carrier family 25, member 33/36 ",,,CTPtm,CTPCMP antiport,cmp_m,-1,CMP C9H12N3O8P,,,-246.14482,Nc1ccn([C@@H]2O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]2O)c(=O)n1
139,YBR196C,K01810,glucose-6-phosphate isomerase ,5.3.1.9,5,G6PI,Glucose 6 phosphate isomerase,g6p_c,-1,D-Glucose 6-phosphate,0.084,,-319.04593,OC1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H](O)[C@H]1O
140,YBR196C,K01810,glucose-6-phosphate isomerase ,5.3.1.9,5,PGI,Glucose-6-phosphate isomerase,g6p_c,-1,D-Glucose 6-phosphate,0.084,,-319.04593,OC1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H](O)[C@H]1O
141,YBR196C,K01810,glucose-6-phosphate isomerase ,5.3.1.9,5,G6PI,Glucose 6 phosphate isomerase,g6p_B_c,1,Beta D glucose 6 phosphate C6H11O9P,,,-319.04593,O[C@@H]1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H](O)[C@H]1O
142,YBR196C,K01810,glucose-6-phosphate isomerase ,5.3.1.9,5,G6PI3,Glucose 6 phosphate isomerase,g6p_B_c,-1,Beta D glucose 6 phosphate C6H11O9P,,,-319.04593,O[C@@H]1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H](O)[C@H]1O
143,YBR196C,K01810,glucose-6-phosphate isomerase ,5.3.1.9,5,G6PI3,Glucose 6 phosphate isomerase,f6p_c,1,D-Fructose 6-phosphate,0.1385,,-317.66592,OC[C@@]1(O)O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@@H]1O
144,YBR196C,K01810,glucose-6-phosphate isomerase ,5.3.1.9,5,PGI,Glucose-6-phosphate isomerase,f6p_c,1,D-Fructose 6-phosphate,0.1385,,-317.66592,OC[C@@]1(O)O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@@H]1O
145,YBR208C,K14541,urea carboxylase / allophanate hydrolase ,6.3.4.6 3.5.1.54,6,ALPHNH,Allophanate hydrolase,nh4_c,2,Ammonium,,,11.853362,[H][N+]([H])([H])[H]
146,YBR208C,K14541,urea carboxylase / allophanate hydrolase ,6.3.4.6 3.5.1.54,6,ALPHNH,Allophanate hydrolase,allphn_c,-1,Allophate C2H3N2O3,,,-97.05871,NC(=O)NC([O-])=O
147,YBR213W,K02304,precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase ,1.3.1.76 4.99.1.4,1,SHCHF,Sirohydrochlorin ferrochelatase,sheme_c,1,Siroheme C42H36FeN4O16,,,-119.321434,C[C@@]1(CC(=O)[O-])C2=CC3=[N+]4C(=Cc5c(CCC(=O)[O-])c(CC(=O)[O-])c6n5[Fe-2]45N2C(=CC2=[N+]5C(=C6)[C@@H](CCC(=O)[O-])[C@]2(C)CC(=O)[O-])[C@H]1CCC(=O)[O-])C(CCC(=O)[O-])=C3CC(=O)[O-]
148,YBR213W,K02304,precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase ,1.3.1.76 4.99.1.4,1,SHCHD,Sirohydrochlorin dehydrogenase,scl_c,1,Sirohydrochlorin,,,-138.79924,C[C@@]1(CC(=O)[O-])(C3(\NC(/[C@@H](CCC(=O)[O-])1)=C/C2(/C(\CC(=O)[O-])=C(CCC(=O)[O-])\C(\N=2)=C\C5(\NC(/C=C4([C@@](C)(CC(=O)[O-])[C@H](CCC(=O)[O-])C(\C=3)=N4))=C(CC(=O)[O-])/C(\CCC(=O)[O-])=5))))
149,YBR213W,K02304,precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase ,1.3.1.76 4.99.1.4,1,SHCHF,Sirohydrochlorin ferrochelatase,scl_c,-1,Sirohydrochlorin,,,-138.79924,C[C@@]1(CC(=O)[O-])(C3(\NC(/[C@@H](CCC(=O)[O-])1)=C/C2(/C(\CC(=O)[O-])=C(CCC(=O)[O-])\C(\N=2)=C\C5(\NC(/C=C4([C@@](C)(CC(=O)[O-])[C@H](CCC(=O)[O-])C(\C=3)=N4))=C(CC(=O)[O-])/C(\CCC(=O)[O-])=5))))
150,YBR213W,K02304,precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase ,1.3.1.76 4.99.1.4,1,SHCHD,Sirohydrochlorin dehydrogenase,dscl_c,-1,Dihydrosirohydrochlorin,,,-94.39494,C[C@@]1(CC(=O)[O-])/C2=C/c3[nH]c(c(CCC(=O)[O-])c3CC(=O)[O-])Cc3[nH]c(c(CC(=O)[O-])c3CCC(=O)[O-])/C=C3\[NH2+]/C(=C\C(=N2)[C@H]1CCC(=O)[O-])[C@@](C)(CC(=O)[O-])[C@@H]3CCC(=O)[O-]
151,YBR248C,K01663,imidazole glycerol-phosphate synthase ,4.3.2.10,4,IG3PS,Imidazole-glycerol-3-phosphate synthase,prlp_c,-1,5-[(5-phospho-1-deoxyribulos-1-ylamino)methylideneamino]-1-(5-phosphoribosyl)imidazole-4-carboxamide,0.004,2.3725,-469.67944,NC(=O)c1ncn([C@@H]2O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]2O)c1NC=NCC(=O)[C@H](O)[C@H](O)COP([O-])([O-])=O
152,YBR248C,K01663,imidazole glycerol-phosphate synthase ,4.3.2.10,4,IG3PS,Imidazole-glycerol-3-phosphate synthase,glu__L_c,1,L-Glutamate,,,-82.27311,[NH3+][C@@H](CCC([O-])=O)C([O-])=O
153,YBR248C,K01663,imidazole glycerol-phosphate synthase ,4.3.2.10,4,IG3PS,Imidazole-glycerol-3-phosphate synthase,gln__L_c,-1,L-Glutamine,1.7,5.2,-23.488802,NC(=O)CC[C@H]([NH3+])C([O-])=O
154,YBR248C,K01663,imidazole glycerol-phosphate synthase ,4.3.2.10,4,IG3PS,Imidazole-glycerol-3-phosphate synthase,eig3p_c,1,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate,,,-208.81819,O[C@H](COP([O-])([O-])=O)[C@@H](O)c1c[nH]cn1
155,YBR248C,K01663,imidazole glycerol-phosphate synthase ,4.3.2.10,4,IG3PS,Imidazole-glycerol-3-phosphate synthase,aicar_c,1,5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide,,,-217.3637,[H][C@]1(COP([O-])([O-])=O)O[C@]([H])([C@H](O)[C@@H]1O)n1cnc(C(N)=O)c1N
156,YBR252W,K01520,dUTP pyrophosphatase ,3.6.1.23,3,DUTPDP,DUTP diphosphatase,dutp_c,-1,DUTP C9H11N2O14P3,,,-578.5507,O[C@H]1C[C@@H](O[C@@H]1COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)n1ccc(=O)[nH]c1=O
157,YBR252W,K01520,dUTP pyrophosphatase ,3.6.1.23,3,DUTPDP,DUTP diphosphatase,dump_c,1,DUMP C9H11N2O8P,,,-255.20592,O[C@H]1C[C@@H](O[C@@H]1COP([O-])([O-])=O)n1ccc(=O)[nH]c1=O
158,YBR256C,K00793,riboflavin synthase ,2.5.1.9,2,RBFSb,Riboflavin synthase,ribflv_c,1,Riboflavin C17H20N4O6,,,31.699226,Cc1cc2nc3c(nc(=O)[n-]c3=O)n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C
159,YBR256C,K00793,riboflavin synthase ,2.5.1.9,2,RBFSb,Riboflavin synthase,dmlz_c,-2,"6,7-Dimethyl-8-(1-D-ribityl)lumazine",0.025,,-26.143019,Cc1nc2c(=O)[nH]c(=O)nc-2n(CC(O)C(O)C(O)CO)c1C
160,YBR256C,K00793,riboflavin synthase ,2.5.1.9,2,RBFSb,Riboflavin synthase,4r5au_c,1,4-(1-D-Ribitylamino)-5-aminouracil,,,-36.68207,Nc1c(NC[C@H](O)[C@H](O)[C@H](O)CO)[nH]c(=O)[nH]c1=O
161,YBR263W,K00600,glycine hydroxymethyltransferase ,2.1.2.1,2,GHMT2rm,Glycine hydroxymethyltransferase  reversible  mitochondrial,thf_m,-1,"5,6,7,8-tetrahydrofolate",,,73.9153,C(NC1(\C=C/C(/C(=O)N[C@H](C(=O)[O-])CCC([O-])=O)=C\C=1))[C@H]2(CNC3(/N=C(N)\NC(=O)C(/N2)=3))
162,YBR263W,K00600,glycine hydroxymethyltransferase ,2.1.2.1,2,GHMT2rm,Glycine hydroxymethyltransferase  reversible  mitochondrial,ser__L_m,-1,L-serine,0.15,,-50.2021,C(O)[C@H]([NH3+])C(=O)[O-]
163,YBR263W,K00600,glycine hydroxymethyltransferase ,2.1.2.1,2,GHMT2rm,Glycine hydroxymethyltransferase  reversible  mitochondrial,mlthf_m,1,"5,10-Methylenetetrahydrofolate",,,94.2353,Nc1nc2c(c(=O)[nH]1)N1CN(c3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)C[C@H]1CN2
164,YBR263W,K00600,glycine hydroxymethyltransferase ,2.1.2.1,2,GHMT2rm,Glycine hydroxymethyltransferase  reversible  mitochondrial,gly_m,1,Glycine,,,-37.2444,[NH3+]CC([O-])=O
165,YBR265W,K04708,3-dehydrosphinganine reductase ,1.1.1.102,1,3DSPHR,3 Dehydrosphinganine reductase,sphgn_c,1,Sphinganine C18H40NO2,,,352.09277,CCCCCCCCCCCCCCC[C@@H](O)[C@@H]([NH3+])CO
166,YBR265W,K04708,3-dehydrosphinganine reductase ,1.1.1.102,1,3DSPHR,3 Dehydrosphinganine reductase,3dsphgn_c,-1,3 Dehydrosphinganine C18H38NO2,,,339.57053,CCCCCCCCCCCCCCCC(=O)[C@@H]([NH3+])CO
167,YBR291C,K15100,"solute carrier family 25 (mitochondrial citrate transporter), member 1 ",,,CITtbm,Citrate transport  mitochondrial,pep_m,-1,phosphoenolpyruvate,,,-293.83633,C=C(OP(=O)([O-])[O-])C([O-])=O
168,YBR291C,K15100,"solute carrier family 25 (mitochondrial citrate transporter), member 1 ",,,CITtbm,Citrate transport  mitochondrial,pep_c,1,phosphoenolpyruvate,,,-293.83633,C=C(OP(=O)([O-])[O-])C([O-])=O
169,YBR291C,K15100,"solute carrier family 25 (mitochondrial citrate transporter), member 1 ",,,CITtcm,Citrate transport  mitochondrial,icit_m,-1,Isocitrate,,,-227.75293,OC(C(CC([O-])=O)C([O-])=O)C([O-])=O
170,YBR291C,K15100,"solute carrier family 25 (mitochondrial citrate transporter), member 1 ",,,CITtcm,Citrate transport  mitochondrial,icit_c,1,Isocitrate,,,-227.75293,OC(C(CC([O-])=O)C([O-])=O)C([O-])=O
171,YBR291C,K15100,"solute carrier family 25 (mitochondrial citrate transporter), member 1 ",,,CITtbm,Citrate transport  mitochondrial,cit_m,1,Citrate,,,-230.69292,OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
172,YBR291C,K15100,"solute carrier family 25 (mitochondrial citrate transporter), member 1 ",,,CITtcm,Citrate transport  mitochondrial,cit_m,1,Citrate,,,-230.69292,OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
173,YBR291C,K15100,"solute carrier family 25 (mitochondrial citrate transporter), member 1 ",,,CITtbm,Citrate transport  mitochondrial,cit_c,-1,Citrate,,,-230.69292,OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
174,YBR291C,K15100,"solute carrier family 25 (mitochondrial citrate transporter), member 1 ",,,CITtcm,Citrate transport  mitochondrial,cit_c,-1,Citrate,,,-230.69292,OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
175,YBR293W,,,,,ARGt6,L arginine transport in via proton antiport  vacuolar ,arg__L_v,1,L-Arginine,,,79.88474,NC(=[NH2+])NCCC[C@H]([NH3+])C([O-])=O
176,YBR293W,,,,,ARGt6,L arginine transport in via proton antiport  vacuolar ,arg__L_c,-1,L-Arginine,,,79.88474,NC(=[NH2+])NCCC[C@H]([NH3+])C([O-])=O
177,YCL004W,K00995,CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase ,2.7.8.5,2,CDPDGPm_SC,CDP diacylglycerol  serine O phosphatidyltransferae  yeast specific  mitochondrial,pgp_SC_m,0.01,NA,,,NA,NA
178,YCL004W,K00995,CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase ,2.7.8.5,2,CDPDGPm_SC,CDP diacylglycerol  serine O phosphatidyltransferae  yeast specific  mitochondrial,glyc3p_m,-1,Glycerol 3-phosphate,0.027,,-258.0304,OC[C@@H](O)COP([O-])([O-])=O
179,YCL004W,K00995,CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase ,2.7.8.5,2,CDPDGPm_SC,CDP diacylglycerol  serine O phosphatidyltransferae  yeast specific  mitochondrial,cmp_m,1,CMP C9H12N3O8P,,,-246.14482,Nc1ccn([C@@H]2O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]2O)c(=O)n1
180,YCL004W,K00995,CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase ,2.7.8.5,2,CDPDGPm_SC,CDP diacylglycerol  serine O phosphatidyltransferae  yeast specific  mitochondrial,cdpdag_SC_m,-0.01,CDPdiacylglycerol  yeast specific C4440H7744N300O1500P200,,,NA,NA
181,YCL018W,K00052,3-isopropylmalate dehydrogenase ,1.1.1.85,1,IPMD,3-isopropylmalate dehydrogenase,3c4mop_c,1,3-Carboxy-4-methyl-2-oxopentanoate,,,-108.359276,CC(C)[C@H](C([O-])=O)C(=O)C([O-])=O
182,YCL018W,K00052,3-isopropylmalate dehydrogenase ,1.1.1.85,1,IPMD,3-isopropylmalate dehydrogenase,3c2hmp_c,-1,3-Carboxy-2-hydroxy-4-methylpentanoate,,,-98.297035,CC(C)[C@@H]([C@@H](O)C([O-])=O)C([O-])=O
183,YCL030C,K14152,phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase / histidinol dehydrogenase ,3.6.1.31 3.5.4.19 1.1.1.23,3,HISTD,Histidinol dehydrogenase,histd_c,-1,L-Histidinol,,,108.72138,[NH3+][C@H](CO)Cc1c[nH]cn1
184,YCL030C,K14152,phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase / histidinol dehydrogenase ,3.6.1.31 3.5.4.19 1.1.1.23,3,HISTD,Histidinol dehydrogenase,his__L_c,1,L-Histidine,,,35.000095,[NH3+][C@@H](Cc1c[nH]cn1)C([O-])=O
185,YCL040W,K00844,hexokinase ,2.7.1.1,2,GLUK,Glucokinase,glc__D_c,-1,D-Glucose,0.212,1.06,-95.02656,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
186,YCL040W,K00844,hexokinase ,2.7.1.1,2,GLUK,Glucokinase,g6p_B_c,1,Beta D glucose 6 phosphate C6H11O9P,,,-319.04593,O[C@@H]1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H](O)[C@H]1O
187,YCL050C,K00988,sulfate adenylyltransferase (ADP) / ATP adenylyltransferase ,2.7.7.5 2.7.7.53,2,ATPATF3,ATP adenylyltransferase,gp4g_c,1,"P1,P4-Bis(5'-guanosyl) tetraphosphate",,,-736.04407,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1
188,YCL050C,K00988,sulfate adenylyltransferase (ADP) / ATP adenylyltransferase ,2.7.7.5 2.7.7.53,2,ATPATF2,ATP adenylyltransferase,ap4g_c,1,P1  5  adenosyl  P4  5  guanosyl  tetraphosphate C20H24N10O20P4,,,NA,NA
189,YCR005C,K01647,citrate synthase ,2.3.3.1,2,CSp,Citrate synthase,oaa_x,-1,Oxaloacetate,0.00986,,-170.30602,[O-]C(=O)CC(=O)C([O-])=O
190,YCR005C,K01647,citrate synthase ,2.3.3.1,2,CSp,Citrate synthase,coa_x,1,Coenzyme A,,,-493.56613,CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCS
191,YCR005C,K01647,citrate synthase ,2.3.3.1,2,CSp,Citrate synthase,cit_x,1,Citrate,,,-230.69292,OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
